#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 589: Lone Cone, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lone Cone (589) 
# Colorado  SNOTEL Site - 9730 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 21, 2026, 7:07:29 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1981-12-05,3.2,7.60,,,,0.00
1981-12-06,3.2,7.60,,,,0.00
1981-12-07,3.2,7.60,,,,0.00
1981-12-08,3.2,7.60,,,,0.00
1981-12-09,3.2,7.60,,,,0.00
1981-12-10,3.2,7.60,,,,0.00
1981-12-11,3.3,7.60,,,,0.00
1981-12-12,3.3,7.60,,,,0.10
1981-12-13,3.3,7.70,,,,0.10
1981-12-14,3.3,7.80,,,,0.00
1981-12-15,3.3,7.80,,,,0.10
1981-12-16,3.5,7.90,,,,0.10
1981-12-17,3.5,8.00,,,,0.00
1981-12-18,3.5,8.00,,,,0.00
1981-12-19,3.5,8.00,,,,0.00
1981-12-20,3.6,8.00,,,,0.00
1981-12-21,3.7,8.00,,,,0.80
1981-12-22,4.5,8.80,,,,0.10
1981-12-23,4.6,8.90,,,,0.00
1981-12-24,4.7,8.90,,,,0.20
1981-12-25,4.8,9.10,,,,0.10
1981-12-26,4.9,9.20,,,,0.10
1981-12-27,5.2,9.30,,,,0.40
1981-12-28,5.6,9.70,,,,0.10
1981-12-29,5.6,9.80,,,,0.30
1981-12-30,6.2,10.10,,,,1.00
1981-12-31,7.2,11.10,,,,1.00
1982-01-01,8.2,12.10,,,,0.90
1982-01-02,9.1,13.00,,,,0.40
1982-01-03,9.7,13.40,,,,0.10
1982-01-04,9.9,13.50,,,,0.60
1982-01-05,10.4,14.10,,,,0.50
1982-01-06,11.1,14.60,,,,0.40
1982-01-07,11.6,15.00,,,,0.00
1982-01-08,11.8,15.00,,,,0.10
1982-01-09,11.9,15.10,,,,0.10
1982-01-10,12.0,15.20,,,,0.00
1982-01-11,12.1,15.20,,,,0.00
1982-01-12,12.4,15.20,,,,0.10
1982-01-13,12.5,15.30,,,,0.00
1982-01-14,12.5,15.30,,,,0.00
1982-01-15,12.5,15.30,,,,0.00
1982-01-16,12.5,15.30,,,,0.20
1982-01-17,12.5,15.50,,,,0.00
1982-01-18,12.5,15.50,,,,0.00
1982-01-19,12.5,15.50,,,,0.00
1982-01-20,12.6,15.50,,,,0.10
1982-01-21,12.6,15.60,,,,0.50
1982-01-22,13.3,16.10,,,,0.00
1982-01-23,13.3,16.10,,,,0.00
1982-01-24,13.3,16.10,,,,0.20
1982-01-25,13.3,16.30,,,,0.00
1982-01-26,13.3,16.30,,,,0.00
1982-01-27,13.3,16.30,,,,0.00
1982-01-28,13.4,16.30,,,,0.30
1982-01-29,13.5,16.60,,,,0.00
1982-01-30,13.8,16.60,,,,0.00
1982-01-31,13.8,16.60,,,,0.40
1982-02-01,14.3,17.00,,,,0.00
1982-02-02,14.3,17.00,,,,0.00
1982-02-03,14.3,17.00,,,,0.10
1982-02-04,14.4,17.10,,,,0.20
1982-02-05,14.7,17.30,,,,0.00
1982-02-06,14.7,17.30,,,,0.00
1982-02-07,14.7,17.30,,,,0.30
1982-02-08,15.0,17.60,,,,0.20
1982-02-09,15.3,17.80,,,,0.20
1982-02-10,15.7,18.00,,,,0.10
1982-02-11,15.8,18.10,,,,0.00
1982-02-12,16.1,18.10,,,,0.20
1982-02-13,16.1,18.30,,,,0.00
1982-02-14,16.1,18.30,,,,0.20
1982-02-15,16.1,18.50,,,,0.00
1982-02-16,16.1,18.50,,,,0.00
1982-02-17,16.1,18.50,,,,0.10
1982-02-18,16.1,18.60,,,,0.00
1982-02-19,16.1,18.60,,,,0.00
1982-02-20,16.1,18.60,,,,0.00
1982-02-21,16.0,18.60,,,,0.00
1982-02-22,16.0,18.60,,,,0.00
1982-02-23,16.1,18.60,,,,0.00
1982-02-24,16.1,18.60,,,,0.50
1982-02-25,16.8,19.10,,,,0.00
1982-02-26,17.0,19.10,,,,0.00
1982-02-27,17.0,19.10,,,,0.00
1982-02-28,17.0,19.10,,,,0.20
1982-03-01,17.0,19.30,,,,0.00
1982-03-02,17.1,19.30,,,,0.50
1982-03-03,17.6,19.80,,,,0.50
1982-03-04,18.3,20.30,,,,0.30
1982-03-05,18.8,20.60,,,,0.00
1982-03-06,18.8,20.60,,,,0.00
1982-03-07,18.8,20.60,,,,0.20
1982-03-08,18.8,20.80,,,,0.00
1982-03-09,18.8,20.80,,,,0.00
1982-03-10,18.8,20.80,,,,0.00
1982-03-11,18.8,20.80,,,,0.80
1982-03-12,20.1,21.60,,,,0.90
1982-03-13,20.5,22.50,,,,0.00
1982-03-14,20.5,22.50,,,,0.30
1982-03-15,21.0,22.80,,,,0.30
1982-03-16,21.6,23.10,,,,0.40
1982-03-17,21.8,23.50,,,,0.00
1982-03-18,21.8,23.50,,,,0.10
1982-03-19,22.1,23.60,,,,0.20
1982-03-20,22.3,23.80,,,,0.20
1982-03-21,22.3,24.00,,,,0.00
1982-03-22,22.3,24.00,,,,0.10
1982-03-23,22.1,24.10,,,,0.00
1982-03-24,22.1,24.10,,,,0.00
1982-03-25,21.8,24.10,,,,0.00
1982-03-26,21.6,24.10,,,,0.00
1982-03-27,21.6,24.10,,,,0.00
1982-03-28,21.6,24.10,,,,0.00
1982-03-29,21.6,24.10,,,,0.00
1982-03-30,21.6,24.10,,,,1.20
1982-03-31,22.8,25.30,,,,0.00
1982-04-01,22.8,25.30,,,,0.20
1982-04-02,23.1,25.50,,,,0.10
1982-04-03,23.1,25.60,,,,0.00
1982-04-04,22.3,25.60,,,,0.00
1982-04-05,22.1,25.60,,,,0.00
1982-04-06,22.0,25.60,,,,0.00
1982-04-07,21.6,25.60,,,,0.00
1982-04-08,21.6,25.60,,,,0.00
1982-04-09,21.6,25.60,,,,0.00
1982-04-10,21.6,25.60,,,,0.00
1982-04-11,21.1,25.60,,,,0.20
1982-04-12,20.8,25.80,,,,0.00
1982-04-13,19.5,25.80,,,,0.00
1982-04-14,18.5,25.80,,,,0.00
1982-04-15,17.6,25.80,,,,0.00
1982-04-16,16.6,25.80,,,,0.10
1982-04-17,16.0,25.90,,,,0.10
1982-04-18,15.3,26.00,,,,0.00
1982-04-19,14.5,26.00,,,,0.00
1982-04-20,14.1,26.00,,,,0.00
1982-04-21,14.1,26.00,,,,0.00
1982-04-22,14.1,26.00,,,,0.00
1982-04-23,14.1,26.00,,,,0.30
1982-04-24,14.4,26.30,,,,0.00
1982-04-25,14.4,26.30,,,,0.00
1982-04-26,14.4,26.30,,,,0.00
1982-04-27,14.0,26.30,,,,0.00
1982-04-28,13.6,26.30,,,,0.00
1982-04-29,11.6,26.30,,,,0.00
1982-04-30,11.1,26.30,,,,0.00
1982-05-01,11.1,26.30,,,,0.10
1982-05-02,9.5,26.40,,,,0.20
1982-05-03,8.7,26.60,,,,0.20
1982-05-04,7.6,26.80,,,,0.60
1982-05-05,7.3,27.40,,,,0.00
1982-05-06,6.8,27.40,,,,0.00
1982-05-07,5.8,27.40,,,,0.00
1982-05-08,4.9,27.40,,,,0.00
1982-05-09,3.7,27.40,,,,0.10
1982-05-10,2.6,27.50,,,,0.00
1982-05-11,1.1,27.50,,,,0.00
1982-05-12,1.1,27.50,,,,0.00
1982-05-13,1.1,27.50,,,,0.00
1982-05-14,1.1,27.50,,,,2.00
1982-05-15,3.2,29.50,,,,0.00
1982-05-16,3.1,29.50,,,,0.00
1982-05-17,2.8,29.50,,,,0.00
1982-05-18,2.2,29.50,,,,0.10
1982-05-19,0.9,29.60,,,,0.00
1982-05-20,0.9,29.60,,,,0.10
1982-05-21,0.0,29.70,,,,0.00
1982-05-22,0.0,29.70,,,,0.00
1982-05-23,0.0,29.70,,,,0.00
1982-05-24,0.0,29.70,,,,0.00
1982-05-25,0.0,29.70,,,,0.00
1982-05-26,0.0,29.70,,,,0.00
1982-05-27,0.0,29.70,,,,0.00
1982-05-28,0.0,29.70,,,,0.00
1982-05-29,0.0,29.70,,,,0.00
1982-05-30,0.0,29.70,,,,0.00
1982-05-31,0.0,29.70,,,,0.00
1982-06-01,0.0,29.70,,,,0.00
1982-06-02,0.0,29.70,,,,0.00
1982-06-03,0.0,29.70,,,,0.00
1982-06-04,0.0,29.70,,,,0.00
1982-06-05,0.0,29.70,,,,0.00
1982-06-06,0.0,29.70,,,,0.00
1982-06-07,0.0,29.70,,,,0.00
1982-06-08,0.0,29.70,,,,0.00
1982-06-09,0.0,29.70,,,,0.00
1982-06-10,0.0,29.70,,,,0.00
1982-06-11,0.0,29.70,,,,0.00
1982-06-12,0.0,29.70,,,,0.00
1982-06-13,0.0,29.70,,,,0.00
1982-06-14,0.0,29.70,,,,0.00
1982-06-15,0.0,29.70,,,,0.00
1982-06-16,0.0,29.70,,,,0.00
1982-06-17,0.0,29.70,,,,0.00
1982-06-18,0.0,29.70,,,,0.00
1982-06-19,0.0,29.70,,,,0.00
1982-06-20,0.0,29.70,,,,0.00
1982-06-21,0.0,29.70,,,,0.00
1982-06-22,0.0,29.70,,,,0.00
1982-06-23,0.0,29.70,,,,0.00
1982-06-24,0.0,29.70,,,,0.00
1982-06-25,0.0,29.70,,,,0.00
1982-06-26,0.0,29.70,,,,0.00
1982-06-27,0.0,29.70,,,,0.00
1982-06-28,0.0,29.70,,,,0.00
1982-06-29,0.0,29.70,,,,0.00
1982-06-30,0.0,29.70,,,,0.30
1982-07-01,0.0,30.00,,,,0.00
1982-07-02,0.0,30.00,,,,0.00
1982-07-03,0.0,30.00,,,,0.00
1982-07-04,0.0,30.00,,,,0.00
1982-07-05,0.0,30.00,,,,0.00
1982-07-06,0.0,30.00,,,,0.00
1982-07-07,0.0,30.00,,,,0.00
1982-07-08,0.0,30.00,,,,0.00
1982-07-09,0.0,30.00,,,,0.00
1982-07-10,0.0,30.00,,,,0.00
1982-07-11,0.0,30.00,,,,0.00
1982-07-12,0.0,30.00,,,,0.00
1982-07-13,0.0,30.00,,,,0.00
1982-07-14,0.0,30.00,,,,0.00
1982-07-15,0.0,30.00,,,,0.00
1982-07-16,0.0,30.00,,,,0.00
1982-07-17,0.0,30.00,,,,0.00
1982-07-18,0.0,30.00,,,,0.00
1982-07-19,0.0,30.00,,,,0.00
1982-07-20,0.0,30.00,,,,0.00
1982-07-21,0.0,30.00,,,,0.00
1982-07-22,0.0,30.00,,,,0.60
1982-07-23,0.0,30.60,,,,0.10
1982-07-24,0.0,30.70,,,,0.90
1982-07-25,0.0,31.60,,,,0.50
1982-07-26,0.0,32.10,,,,0.00
1982-07-27,0.0,32.10,,,,0.00
1982-07-28,0.0,32.10,,,,0.00
1982-07-29,0.0,32.10,,,,0.00
1982-07-30,0.0,32.10,,,,1.60
1982-07-31,0.0,33.70,,,,0.00
1982-08-01,0.0,33.70,,,,0.20
1982-08-02,0.0,33.90,,,,0.30
1982-08-03,0.0,34.20,,,,0.00
1982-08-04,0.0,34.20,,,,0.00
1982-08-05,0.0,34.20,,,,0.10
1982-08-06,0.0,34.30,,,,0.00
1982-08-07,0.0,34.30,,,,0.50
1982-08-08,0.0,34.80,,,,0.00
1982-08-09,0.0,34.80,,,,0.00
1982-08-10,0.0,34.80,,,,0.30
1982-08-11,0.0,35.10,,,,0.00
1982-08-12,0.0,35.10,,,,0.70
1982-08-13,0.0,35.80,,,,0.00
1982-08-14,0.0,35.80,,,,0.00
1982-08-15,0.0,35.80,,,,0.00
1982-08-16,0.0,35.80,,,,0.10
1982-08-17,0.0,35.90,,,,0.00
1982-08-18,0.0,35.90,,,,0.30
1982-08-19,0.0,36.20,,,,0.00
1982-08-20,0.0,36.20,,,,0.00
1982-08-21,0.0,36.20,,,,0.60
1982-08-22,0.0,36.80,,,,0.00
1982-08-23,0.0,36.80,,,,1.30
1982-08-24,0.0,38.10,,,,0.10
1982-08-25,0.0,38.20,,,,0.30
1982-08-26,0.0,38.50,,,,0.20
1982-08-27,0.0,38.70,,,,0.00
1982-08-28,0.0,38.70,,,,0.00
1982-08-29,0.0,38.70,,,,0.00
1982-08-30,0.0,38.70,,,,0.00
1982-08-31,0.0,38.70,,,,0.10
1982-09-01,0.0,38.80,,,,0.00
1982-09-02,0.0,38.80,,,,0.00
1982-09-03,0.0,38.80,,,,0.00
1982-09-04,0.0,38.80,,,,0.10
1982-09-05,0.0,38.90,,,,0.00
1982-09-06,0.0,38.90,,,,0.00
1982-09-07,0.0,38.90,,,,0.20
1982-09-08,0.0,39.10,,,,0.00
1982-09-09,0.0,39.10,,,,0.00
1982-09-10,0.0,39.10,,,,0.40
1982-09-11,0.0,39.50,,,,0.50
1982-09-12,0.0,40.00,,,,0.00
1982-09-13,0.0,40.00,,,,1.30
1982-09-14,0.0,41.30,,,,0.00
1982-09-15,0.0,41.30,,,,0.00
1982-09-16,0.0,41.30,,,,0.00
1982-09-17,0.0,41.30,,,,0.00
1982-09-18,0.0,41.30,,,,0.20
1982-09-19,0.0,41.50,,,,0.00
1982-09-20,0.0,41.50,,,,0.00
1982-09-21,0.0,41.50,,,,0.00
1982-09-22,0.0,41.50,,,,0.10
1982-09-23,0.0,41.60,,,,0.00
1982-09-24,0.0,41.60,,,,0.00
1982-09-25,0.0,41.60,,,,0.00
1982-09-26,0.0,41.60,,,,0.00
1982-09-27,0.0,41.60,,,,0.00
1982-09-28,0.0,41.60,,,,0.00
1982-09-29,0.0,41.60,,,,1.00
1982-09-30,0.0,42.60,,,,0.00
1982-10-01,0.0,0.00,,,,0.00
1982-10-02,0.0,0.00,,,,0.00
1982-10-03,0.0,0.00,,,,0.00
1982-10-04,0.0,0.00,,,,0.00
1982-10-05,0.0,0.00,,,,0.00
1982-10-06,0.0,0.00,,,,0.00
1982-10-07,0.0,0.00,,,,0.10
1982-10-08,0.0,0.10,,,,0.20
1982-10-09,0.2,0.30,,,,0.00
1982-10-10,0.2,0.30,,,,0.00
1982-10-11,0.2,0.30,,,,0.10
1982-10-12,0.3,0.40,,,,0.00
1982-10-13,0.1,0.40,,,,0.00
1982-10-14,0.1,0.40,,,,0.00
1982-10-15,0.1,0.40,,,,0.00
1982-10-16,0.1,0.40,,,,0.00
1982-10-17,0.2,0.40,,,,0.00
1982-10-18,0.3,0.40,,,,0.00
1982-10-19,0.3,0.40,,,,0.00
1982-10-20,0.3,0.40,,,,0.00
1982-10-21,0.3,0.40,,,,0.00
1982-10-22,0.3,0.40,,,,0.00
1982-10-23,0.3,0.40,,,,0.00
1982-10-24,0.3,0.40,,,,0.00
1982-10-25,0.3,0.40,,,,0.00
1982-10-26,0.3,0.40,,,,0.50
1982-10-27,0.6,0.90,,,,0.00
1982-10-28,0.6,0.90,,,,0.00
1982-10-29,0.6,0.90,,,,0.20
1982-10-30,0.8,1.10,,,,0.00
1982-10-31,0.8,1.10,,,,0.20
1982-11-01,1.0,1.30,,,,0.20
1982-11-02,1.0,1.50,,,,0.30
1982-11-03,1.0,1.80,,,,0.00
1982-11-04,1.3,1.80,,,,0.00
1982-11-05,1.3,1.80,,,,0.00
1982-11-06,1.3,1.80,,,,0.00
1982-11-07,1.3,1.80,,,,0.00
1982-11-08,1.5,1.80,,,,0.60
1982-11-09,2.1,2.40,,,,0.50
1982-11-10,3.0,2.90,,,,0.50
1982-11-11,3.5,3.40,,,,0.30
1982-11-12,3.8,3.70,,,,0.00
1982-11-13,3.6,3.70,,,,0.10
1982-11-14,3.4,3.80,,,,0.00
1982-11-15,3.4,3.80,,,,0.30
1982-11-16,3.4,4.10,,,,0.00
1982-11-17,3.4,4.10,,,,0.00
1982-11-18,3.5,4.10,,,,0.00
1982-11-19,3.8,4.10,,,,0.70
1982-11-20,4.3,4.80,,,,0.00
1982-11-21,4.4,4.80,,,,0.40
1982-11-22,4.4,5.20,,,,0.00
1982-11-23,4.5,5.20,,,,0.00
1982-11-24,4.5,5.20,,,,0.00
1982-11-25,4.5,5.20,,,,0.00
1982-11-26,4.5,5.20,,,,0.00
1982-11-27,4.5,5.20,,,,0.20
1982-11-28,4.5,5.40,,,,2.20
1982-11-29,4.5,7.60,,,,0.00
1982-11-30,4.8,7.60,,,,0.20
1982-12-01,6.5,7.80,,,,0.00
1982-12-02,7.1,7.80,,,,0.00
1982-12-03,7.2,7.80,,,,0.10
1982-12-04,7.2,7.90,,,,0.00
1982-12-05,7.2,7.90,,,,0.00
1982-12-06,7.2,7.90,,,,0.00
1982-12-07,7.2,7.90,,,,0.00
1982-12-08,7.2,7.90,,,,0.00
1982-12-09,7.2,7.90,,,,0.00
1982-12-10,7.3,7.90,,,,0.00
1982-12-11,7.3,7.90,,,,0.60
1982-12-12,7.3,8.50,,,,0.00
1982-12-13,7.3,8.50,,,,0.70
1982-12-14,7.9,9.20,,,,0.10
1982-12-15,7.9,9.30,,,,0.00
1982-12-16,7.9,9.30,,,,0.00
1982-12-17,7.9,9.30,,,,0.00
1982-12-18,7.9,9.30,,,,0.10
1982-12-19,7.9,9.40,,,,0.00
1982-12-20,7.9,9.40,,,,0.00
1982-12-21,7.9,9.40,,,,0.00
1982-12-22,8.0,9.40,,,,0.00
1982-12-23,8.1,9.40,,,,0.40
1982-12-24,9.2,9.80,,,,0.00
1982-12-25,9.3,9.80,,,,0.00
1982-12-26,9.3,9.80,,,,0.00
1982-12-27,9.3,9.80,,,,0.00
1982-12-28,9.2,9.80,,,,0.00
1982-12-29,9.2,9.80,,,,0.00
1982-12-30,9.1,9.80,,,,0.00
1982-12-31,9.1,9.80,,,,0.60
1983-01-01,9.1,10.40,,,,0.00
1983-01-02,9.1,10.40,,,,0.00
1983-01-03,9.1,10.40,,,,0.00
1983-01-04,9.1,10.40,,,,0.00
1983-01-05,9.1,10.40,,,,0.00
1983-01-06,9.1,10.40,,,,0.00
1983-01-07,9.1,10.40,,,,0.00
1983-01-08,9.1,10.40,,,,0.00
1983-01-09,9.1,10.40,,,,0.00
1983-01-10,9.2,10.40,,,,0.00
1983-01-11,9.2,10.40,,,,0.00
1983-01-12,9.2,10.40,,,,0.00
1983-01-13,9.2,10.40,,,,0.10
1983-01-14,9.1,10.50,,,,0.00
1983-01-15,9.0,10.50,,,,0.00
1983-01-16,9.0,10.50,,,,0.10
1983-01-17,9.0,10.60,,,,0.00
1983-01-18,9.0,10.60,,,,0.00
1983-01-19,9.0,10.60,,,,0.00
1983-01-20,9.0,10.60,,,,0.10
1983-01-21,9.0,10.70,,,,0.00
1983-01-22,9.1,10.70,,,,0.00
1983-01-23,9.2,10.70,,,,0.00
1983-01-24,9.4,10.70,,,,0.40
1983-01-25,10.0,11.10,,,,0.10
1983-01-26,10.3,11.20,,,,0.00
1983-01-27,10.3,11.20,,,,0.20
1983-01-28,10.5,11.40,,,,0.00
1983-01-29,10.8,11.40,,,,0.10
1983-01-30,11.0,11.50,,,,0.00
1983-01-31,11.0,11.50,,,,0.10
1983-02-01,11.1,11.60,,,,0.00
1983-02-02,11.2,11.60,,,,0.00
1983-02-03,11.2,11.60,,,,0.10
1983-02-04,11.3,11.70,,,,0.40
1983-02-05,12.1,12.10,,,,0.10
1983-02-06,12.2,12.20,,,,0.10
1983-02-07,12.2,12.30,,,,0.00
1983-02-08,12.3,12.30,,,,0.10
1983-02-09,12.3,12.40,,,,0.10
1983-02-10,12.3,12.50,,,,0.10
1983-02-11,12.3,12.60,,,,0.00
1983-02-12,12.3,12.60,,,,0.10
1983-02-13,12.3,12.70,,,,0.10
1983-02-14,12.3,12.80,,,,0.00
1983-02-15,12.3,12.80,,,,0.00
1983-02-16,12.3,12.80,,,,0.00
1983-02-17,12.3,12.80,,,,0.10
1983-02-18,12.3,12.90,,,,0.20
1983-02-19,12.8,13.10,,,,0.50
1983-02-20,13.2,13.60,,,,0.20
1983-02-21,13.2,13.80,,,,0.00
1983-02-22,13.2,13.80,,,,0.00
1983-02-23,13.2,13.80,,,,0.00
1983-02-24,13.2,13.80,,,,0.00
1983-02-25,13.2,13.80,,,,0.30
1983-02-26,13.5,14.10,,,,0.40
1983-02-27,14.0,14.50,,,,0.70
1983-02-28,14.7,15.20,,,,0.30
1983-03-01,14.8,15.50,,,,0.00
1983-03-02,14.8,15.50,,,,0.10
1983-03-03,14.8,15.60,,,,0.20
1983-03-04,15.0,15.80,,,,0.30
1983-03-05,15.3,16.10,,,,0.50
1983-03-06,15.7,16.60,,,,0.00
1983-03-07,15.7,16.60,,,,0.00
1983-03-08,15.7,16.60,,,,0.00
1983-03-09,15.7,16.60,,,,0.20
1983-03-10,15.7,16.80,,,,0.00
1983-03-11,15.7,16.80,,,,0.00
1983-03-12,15.7,16.80,,,,0.00
1983-03-13,15.7,16.80,,,,0.00
1983-03-14,15.8,16.80,,,,0.70
1983-03-15,16.6,17.50,,,,0.10
1983-03-16,16.8,17.60,,,,0.20
1983-03-17,16.8,17.80,,,,0.00
1983-03-18,17.1,17.80,,,,0.80
1983-03-19,17.8,18.60,,,,0.90
1983-03-20,18.6,19.50,,,,0.00
1983-03-21,18.6,19.50,,,,0.10
1983-03-22,18.6,19.60,,,,0.20
1983-03-23,18.6,19.80,,,,0.50
1983-03-24,19.1,20.30,,,,0.30
1983-03-25,19.6,20.60,,,,0.40
1983-03-26,19.8,21.00,,,,0.10
1983-03-27,19.8,21.10,,,,0.20
1983-03-28,19.8,21.30,,,,0.50
1983-03-29,19.8,21.80,,,,0.00
1983-03-30,19.8,21.80,,,,0.20
1983-03-31,19.8,22.00,,,,0.30
1983-04-01,20.0,22.30,,,,0.00
1983-04-02,20.1,22.30,,,,0.20
1983-04-03,20.3,22.50,,,,0.10
1983-04-04,20.8,22.60,,,,0.20
1983-04-05,20.8,22.80,,,,0.00
1983-04-06,20.8,22.80,,,,0.00
1983-04-07,20.8,22.80,,,,0.00
1983-04-08,20.8,22.80,,,,0.20
1983-04-09,20.0,23.00,,,,0.10
1983-04-10,20.0,23.10,,,,0.00
1983-04-11,20.0,23.10,,,,0.50
1983-04-12,20.5,23.60,,,,0.40
1983-04-13,20.8,24.00,,,,0.10
1983-04-14,20.8,24.10,,,,0.20
1983-04-15,20.8,24.30,,,,0.00
1983-04-16,20.8,24.30,,,,0.00
1983-04-17,20.8,24.30,,,,0.20
1983-04-18,20.1,24.50,,,,0.10
1983-04-19,20.1,24.60,,,,0.00
1983-04-20,19.8,24.60,,,,0.20
1983-04-21,19.8,24.80,,,,0.20
1983-04-22,19.8,25.00,,,,0.00
1983-04-23,19.5,25.00,,,,0.10
1983-04-24,18.3,25.10,,,,0.00
1983-04-25,16.8,25.10,,,,0.00
1983-04-26,15.8,25.10,,,,0.00
1983-04-27,15.4,25.10,,,,0.00
1983-04-28,15.3,25.10,,,,0.00
1983-04-29,14.9,25.10,,,,0.20
1983-04-30,14.7,25.30,,,,1.00
1983-05-01,15.4,26.30,,,,0.10
1983-05-02,15.3,26.40,,,,0.20
1983-05-03,15.3,26.60,,,,0.10
1983-05-04,15.3,26.70,,,,0.10
1983-05-05,14.7,26.80,,,,0.00
1983-05-06,14.3,26.80,,,,0.00
1983-05-07,14.1,26.80,,,,0.20
1983-05-08,13.6,27.00,,,,0.00
1983-05-09,12.7,27.00,,,,0.10
1983-05-10,11.8,27.10,,,,0.00
1983-05-11,10.9,27.10,,,,0.00
1983-05-12,10.9,27.10,,,,0.00
1983-05-13,9.6,27.10,,,,0.00
1983-05-14,9.6,27.10,,,,0.10
1983-05-15,9.6,27.20,,,,0.20
1983-05-16,9.6,27.40,,,,0.40
1983-05-17,9.9,27.80,,,,0.30
1983-05-18,9.9,28.10,,,,0.20
1983-05-19,10.0,28.30,,,,0.10
1983-05-20,10.2,28.40,,,,0.20
1983-05-21,10.3,28.60,,,,0.20
1983-05-22,10.0,28.80,,,,0.10
1983-05-23,9.0,28.90,,,,0.10
1983-05-24,7.7,29.00,,,,0.00
1983-05-25,6.5,29.00,,,,0.00
1983-05-26,5.6,29.00,,,,0.00
1983-05-27,5.1,29.00,,,,0.00
1983-05-28,3.5,29.00,,,,0.00
1983-05-29,2.3,29.00,,,,0.00
1983-05-30,1.3,29.00,,,,0.30
1983-05-31,0.2,29.30,,,,0.00
1983-06-01,0.0,29.30,,,,0.00
1983-06-02,0.0,29.30,,,,0.00
1983-06-03,0.0,29.30,,,,0.10
1983-06-04,0.0,29.40,,,,0.00
1983-06-05,0.0,29.40,,,,0.00
1983-06-06,0.0,29.40,,,,0.00
1983-06-07,0.0,29.40,,,,0.00
1983-06-08,0.0,29.40,,,,0.20
1983-06-09,0.0,29.60,,,,0.20
1983-06-10,0.0,29.80,,,,0.20
1983-06-11,0.0,30.00,,,,0.00
1983-06-12,0.0,30.00,,,,0.00
1983-06-13,0.0,30.00,,,,0.40
1983-06-14,0.0,30.40,,,,0.20
1983-06-15,0.0,30.60,,,,0.00
1983-06-16,0.0,30.60,,,,0.00
1983-06-17,0.0,30.60,,,,0.00
1983-06-18,0.0,30.60,,,,0.00
1983-06-19,0.0,30.60,,,,0.10
1983-06-20,0.0,30.70,,,,0.00
1983-06-21,0.0,30.70,,,,0.00
1983-06-22,0.0,30.70,,,,0.00
1983-06-23,0.0,30.70,,,,0.10
1983-06-24,0.0,30.80,,,,0.20
1983-06-25,0.0,31.00,,,,0.80
1983-06-26,0.0,31.80,,,,1.00
